id,category,display_name,requirement,source,required_for,planned_path,current_status,approval_status,completion_status,notes
"SCN-10_UnitCommandWheel","ui.surface","Unit Command Wheel","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-10_UnitCommandWheel/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-11_OperationsDashboard","ui.surface","Operations Dashboard","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-11_OperationsDashboard/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-11_OperationsDashboard","ui.surface","Operations Dashboard","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_OperationsDashboard.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-12_DistrictDetailActions","ui.surface","District Detail / Actions","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-12_DistrictDetailActions/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-12_DistrictDetailActions","ui.surface","District Detail / Actions","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_DistrictDetail.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-13_SkirmishSetup","ui.surface","Skirmish Setup","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-13_SkirmishSetup/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-13_SkirmishSetup","ui.surface","Skirmish Setup","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_SkirmishSetup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-14_CommandExchange","ui.surface","Store / Command Exchange","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-14_CommandExchange/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-14_CommandExchange","ui.surface","Store / Command Exchange","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_CommandExchange.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-15_Inbox","ui.surface","Inbox","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-15_Inbox/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-15_Inbox","ui.surface","Inbox","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_Inbox.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-16_Events","ui.surface","Events","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-16_Events/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-16_Events","ui.surface","Events","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_Events.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-17_Ranking","ui.surface","Ranking","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-17_Ranking/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-17_Ranking","ui.surface","Ranking","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_Ranking.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-18_CommandFeed","ui.surface","Command Feed","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-18_CommandFeed/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-18_CommandFeed","ui.surface","Command Feed","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_CommandFeed.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"SCN-19_Armory","ui.surface","Armory","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/SCN-19_Armory/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"SCN-19_Armory","ui.surface","Armory","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Screens/Screen_Armory.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-01_ThreatAlert","ui.surface","Threat Alert","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-01_ThreatAlert/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-01_ThreatAlert","ui.surface","Threat Alert","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/ThreatAlertPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-02_ConfirmRaid","ui.surface","Confirm Raid","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-02_ConfirmRaid/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-02_ConfirmRaid","ui.surface","Confirm Raid","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/ConfirmRaidPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-03_BuildPlacement","ui.surface","Build Placement","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-03_BuildPlacement/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-03_BuildPlacement","ui.surface","Build Placement","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/BuildPlacementPanel.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-04_RewardUnlock","ui.surface","Reward Unlock","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-04_RewardUnlock/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-04_RewardUnlock","ui.surface","Reward Unlock","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/RewardUnlockPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-05_MissionResult","ui.surface","Mission Result","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-05_MissionResult/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-05_MissionResult","ui.surface","Mission Result","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/MissionResultPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-06_EndOfDayReport","ui.surface","End Of Day Report","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-06_EndOfDayReport/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-06_EndOfDayReport","ui.surface","End Of Day Report","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/EndOfDayReportPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-07_PauseOptions","ui.surface","Pause / Options","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-07_PauseOptions/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-07_PauseOptions","ui.surface","Pause / Options","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/PauseMenuPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-08_IntelReveal","ui.surface","Intel Reveal","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-08_IntelReveal/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-08_IntelReveal","ui.surface","Intel Reveal","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/IntelRevealPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"POP-09_AbilityUpgradeDetail","ui.surface","Ability / Upgrade Detail","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/POP-09_AbilityUpgradeDetail/layer_manifest.json","exists_needs_review","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"POP-09_AbilityUpgradeDetail","ui.surface","Ability / Upgrade Detail","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/AbilityUpgradeDetailPopup.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"PREFAB-01_ObjectiveTracker","ui.surface","Objective Tracker","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/PREFAB-01_ObjectiveTracker/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"PREFAB-01_ObjectiveTracker","ui.surface","Objective Tracker","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Components/ObjectiveRowView.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"PREFAB-02_SquadTray","ui.surface","Squad Tray","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/PREFAB-02_SquadTray/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"PREFAB-03_BuildDrawer","ui.surface","Build Drawer","layer pack manifest and separated reusable UI art","Design/UIUX_Mockup_To_Canvas_Conversion_Plan.md","UI implementation approval","Design/VisualLockLayered/PREFAB-03_BuildDrawer/layer_manifest.json","missing","not_reviewed","not_started","Layer-pack existence is not final visual approval."
"PREFAB-03_BuildDrawer","ui.surface","Build Drawer","Unity prefab wired to approved art","Assets/Game/Prefabs/UI","runtime UI","Assets/Game/Prefabs/UI/Popups/BuildPlacementPanel.prefab","exists_needs_review","not_reviewed","not_started","Needs rendered capture approval before complete."
"pc.starter.recon.entry","store.product","pc.starter.recon.entry","store product card art, product icon, reward content thumbnails, owned/locked/purchase-state visuals","Design/Monetization/Monetization_Store_Catalog.md","SCN-14 Store / Command Exchange","Assets/Game/Art/UI/Generated/Store/Products/pc_starter_recon_entry_Card.png","missing","not_reviewed","not_started",""
"pc.starter.base_builder.core","store.product","pc.starter.base_builder.core","store product card art, product icon, reward content thumbnails, owned/locked/purchase-state visuals","Design/Monetization/Monetization_Store_Catalog.md","SCN-14 Store / Command Exchange","Assets/Game/Art/UI/Generated/Store/Products/pc_starter_base_builder_core_Card.png","missing","not_reviewed","not_started",""
"pc.starter.operation_founder.premium","store.product","pc.starter.operation_founder.premium","store product card art, product icon, reward content thumbnails, owned/locked/purchase-state visuals","Design/Monetization/Monetization_Store_Catalog.md","SCN-14 Store / Command Exchange","Assets/Game/Art/UI/Generated/Store/Products/pc_starter_operation_founder_premium_Card.png","missing","not_reviewed","not_started",""
